"","Month","Year","Start.Date","Report.Type","Security.Type","Number.of.CUSIPs","PCT.of.CUSIPs","Trade.Count","PCT.of.Trade.Count","Par.Traded","PCT.of.Par.Traded","Avg.Trade.Size"
"4588","January","2011",2011-01-01,"Total Customer and Interdealer","Short Note",195,0.00142214313323658,1507,0.00144923076331282,1875810860,0.0064611726204776,1244731.82481752
"4590","January","2011",2011-01-01,"Total Customer and Interdealer","Short Variable",3607,0.0263060014440223,20602,0.0198122443170344,100138853100,0.344925189256953,4860637.46723619
"4593","January","2011",2011-01-01,"Interdealer Only","Bond",78969,0.981761897657765,320180,0.985778897102516,41098374324,0.892429797462864,128360.217140359
"4598","January","2011",2011-01-01,"Interdealer Only","CP",87,0.00108160525137998,110,0.000338670993445177,693290000,0.0150544313360279,6302636.36363636
"4594","January","2011",2011-01-01,"Interdealer Only","Long Note",439,0.00545775523397484,1013,0.00311885196690877,397697871,0.00863580217723315,392594.147087858
"4596","January","2011",2011-01-01,"Interdealer Only","Long Variable",222,0.00275995822765926,993,0.00305727542264601,343978000,0.00746930315178958,346402.819738167
"4599","January","2011",2011-01-01,"Interdealer Only","Other",71,0.000882689343080213,385,0.00118534847705812,76139000,0.00165331873746026,197763.636363636
"4595","January","2011",2011-01-01,"Interdealer Only","Short Note",49,0.000609179969168034,396,0.00121921557640264,533495877,0.0115845851640013,1347211.81060606
"4597","January","2011",2011-01-01,"Interdealer Only","Short Variable",599,0.0074469143169725,1722,0.00530174046102359,2909246000,0.0631727619706238,1689457.60743322
"4600","January","2011",2011-01-01,"Customer Only Buy and Sell","Bond",130342,0.952632232884822,686184,0.959613348753886,116075406345,0.475196399951257,169160.759133119
"4605","January","2011",2011-01-01,"Customer Only Buy and Sell","CP",859,0.00627818422341273,1429,0.00199842531357377,20831215000,0.0852800665214904,14577477.256823
"4601","January","2011",2011-01-01,"Customer Only Buy and Sell","Long Note",1267,0.00926013901171587,3631,0.00507787425723328,3236824271,0.0132511036513835,891441.550812448
"4603","January","2011",2011-01-01,"Customer Only Buy and Sell","Long Variable",382,0.00279192825767598,3128,0.00437443973468072,4797181000,0.0196389848021649,1533625.63938619
"4606","January","2011",2011-01-01,"Customer Only Buy and Sell","Other",175,0.00127902472537512,700,0.000978934723234177,755729337,0.00309384969295367,1079613.33857143
"4602","January","2011",2011-01-01,"Customer Only Buy and Sell","Short Note",195,0.0014251989797037,1111,0.00155370925359024,1342314983,0.00549524888697243,1208204.30513051
"4604","January","2011",2011-01-01,"Customer Only Buy and Sell","Short Variable",3603,0.0263332919172946,18880,0.0264032679638018,97229607100,0.398044346493778,5149873.25741525
"4607","January","2011",2011-01-01,"Customer Bought Only","Bond",119118,0.954218836365384,480257,0.96771379060208,65614863035,0.471787695701661,136624.48029909
"4612","January","2011",2011-01-01,"Customer Bought Only","CP",830,0.00664888290756451,1125,0.00226686547916499,16854369000,0.121187236324397,14981661.3333333
"4608","January","2011",2011-01-01,"Customer Bought Only","Long Note",1211,0.00970096048320556,2576,0.00519061819940356,2236031935,0.0160776431639621,868024.819487578
"4610","January","2011",2011-01-01,"Customer Bought Only","Long Variable",351,0.00281175650669294,1973,0.00397557830257113,4021498000,0.0289156021506407,2038265.58540294
"4613","January","2011",2011-01-01,"Customer Bought Only","Other",147,0.00117757323784576,488,0.000983315870073346,587784870,0.00422632398451673,1204477.19262295
"4609","January","2011",2011-01-01,"Customer Bought Only","Short Note",191,0.00153004413896966,840,0.00169259289110986,1001269983,0.00719938800760482,1191988.075
"4611","January","2011",2011-01-01,"Customer Bought Only","Short Variable",2985,0.0239119463603374,9021,0.0181772386555976,48761280000,0.350606110667217,5405307.61556369
"4614","January","2011",2011-01-01,"Customer Sold Only","Bond",109197,0.961114289486423,205927,0.941238578865817,50460543310,0.479703172149224,245040.928630049
"4619","January","2011",2011-01-01,"Customer Sold Only","CP",220,0.00193636403643885,304,0.00138950466900993,3976846000,0.0378058878523984,13081730.2631579
"4615","January","2011",2011-01-01,"Customer Sold Only","Long Note",708,0.00623157153544866,1055,0.0048221296901496,1000792336,0.0095140326827732,948618.327962085
"4617","January","2011",2011-01-01,"Customer Sold Only","Long Variable",347,0.00305417418474673,1155,0.00527920359442918,775683000,0.00737403070348009,671587.012987013
"4620","January","2011",2011-01-01,"Customer Sold Only","Other",120,0.00105619856533028,212,0.000968996677072716,167944467,0.00159656413269029,792190.882075472
"4616","January","2011",2011-01-01,"Customer Sold Only","Short Note",49,0.000431281080843199,271,0.00123867028059767,341045000,0.00324214440856428,1258468.63468635
"4618","January","2011",2011-01-01,"Customer Sold Only","Short Variable",2974,0.0261761211107688,9859,0.0450629162229241,48468327100,0.460764168070869,4916150.4310782
"4551","February","2011",2011-02-01,"Total Customer and Interdealer","Bond",123296,0.951894199664935,886048,0.96752417860446,146250089372,0.544483008555514,165058.878719889
"4556","February","2011",2011-02-01,"Total Customer and Interdealer","CP",884,0.00682483188833216,1510,0.00164885142756683,20909806000,0.0778463392951049,13847553.6423841
"4552","February","2011",2011-02-01,"Total Customer and Interdealer","Long Note",1255,0.00968909956997383,4645,0.00507212906029664,2750369707,0.0102395121885923,592114.03810549
"4554","February","2011",2011-02-01,"Total Customer and Interdealer","Long Variable",345,0.00266353733198484,3505,0.00382730083021307,2556025000,0.00951597491611211,729251.069900143
"4557","February","2011",2011-02-01,"Total Customer and Interdealer","Other",139,0.00107313533085766,533,0.000582011795293457,849531789,0.00316277156700887,1593868.27204503
"4553","February","2011",2011-02-01,"Total Customer and Interdealer","Short Note",175,0.00135106966115173,1156,0.00126229950348825,1139419234,0.00424201048490515,985656.776816609
"4555","February","2011",2011-02-01,"Total Customer and Interdealer","Short Variable",3433,0.0265041265527651,18392,0.0200832287786816,94148346290,0.350510382992763,5118983.59558504
"4558","February","2011",2011-02-01,"Interdealer Only","Bond",75372,0.982224770642202,291070,0.98685526552228,38156660775,0.902857946845435,131091.011698217
"4563","February","2011",2011-02-01,"Interdealer Only","CP",75,0.000977376980817348,108,0.000366167480937253,445679000,0.0105455985591844,4126657.40740741
"4559","February","2011",2011-02-01,"Interdealer Only","Long Note",471,0.00613792743953294,1176,0.00398715701465009,394696698,0.00933926195702204,335626.443877551
"4561","February","2011",2011-02-01,"Interdealer Only","Long Variable",185,0.00241086321934946,849,0.00287848325292341,235215000,0.00556562675176203,277049.469964664
"4564","February","2011",2011-02-01,"Interdealer Only","Other",50,0.000651584653878232,118,0.000400071877320332,88805000,0.00210129236524128,752584.745762712
"4560","February","2011",2011-02-01,"Interdealer Only","Short Note",59,0.000768869891576314,278,0.000942542219449596,275786169,0.00652561647833839,992036.579136691
"4562","February","2011",2011-02-01,"Interdealer Only","Short Variable",524,0.00682860717264387,1348,0.00457031263243905,2665244000,0.063064657043017,1977183.97626113
"4565","February","2011",2011-02-01,"Customer Only Buy and Sell","Bond",122916,0.951907439245388,594978,0.958340447327984,108093428597,0.477567870844826,181676.345338819
"4570","February","2011",2011-02-01,"Customer Only Buy and Sell","CP",884,0.00684602636184812,1402,0.00225822350936309,20464127000,0.0904126151509579,14596381.5977175
"4566","February","2011",2011-02-01,"Customer Only Buy and Sell","Long Note",1249,0.00967272276690984,3469,0.00558757300569227,2355673009,0.0104076053273231,679063.997982127
"4568","February","2011",2011-02-01,"Customer Only Buy and Sell","Long Variable",345,0.00267180893081177,2656,0.00427806108478486,2320810000,0.0102535769724501,873798.945783133
"4571","February","2011",2011-02-01,"Customer Only Buy and Sell","Other",136,0.00105323482489971,415,0.000668447044497634,760726789,0.0033609690952798,1833076.6
"4567","February","2011",2011-02-01,"Customer Only Buy and Sell","Short Note",172,0.00133203227854963,878,0.00141420844594921,863633065,0.00381561959312934,983636.748291572
"4569","February","2011",2011-02-01,"Customer Only Buy and Sell","Short Variable",3424,0.0265167355915927,17044,0.0274530395817293,91483102290,0.404181743016034,5367466.69150434
"4572","February","2011",2011-02-01,"Customer Bought Only","Bond",112658,0.952790933694181,414895,0.965098779015536,61967160050,0.467009544106964,149356.246881741
"4577","February","2011",2011-02-01,"Customer Bought Only","CP",861,0.00728179972936401,1138,0.00264713339644893,16958368000,0.127805110030666,14901905.0966608
"4573","February","2011",2011-02-01,"Customer Bought Only","Long Note",1204,0.0101826792963464,2655,0.00617586921579255,1869344009,0.0140881314024681,704084.372504708
"4575","February","2011",2011-02-01,"Customer Bought Only","Long Variable",325,0.00274864682002706,1695,0.00394278656149468,1619350000,0.012204075588415,955368.731563422
"4578","February","2011",2011-02-01,"Customer Bought Only","Other",118,0.000997970230040595,268,0.000623402240991489,551086789,0.00415321260304006,2056293.98880597
"4574","February","2011",2011-02-01,"Customer Bought Only","Short Note",168,0.00142083897158322,718,0.00167015973519362,755193065,0.00569143992904982,1051800.92618384
"4576","February","2011",2011-02-01,"Customer Bought Only","Short Variable",2906,0.0245771312584574,8530,0.0198418698345425,48968777850,0.369048486339398,5740771.14302462
"4579","February","2011",2011-02-01,"Customer Sold Only","Bond",99650,0.96258802391739,180083,0.943124387906339,46126268547,0.492527225311644,256138.938972585
"4584","February","2011",2011-02-01,"Customer Sold Only","CP",193,0.0018643200061822,264,0.00138261156470779,3505759000,0.0374338052323035,13279390.1515152
"4580","February","2011",2011-02-01,"Customer Sold Only","Long Note",560,0.00540942592467374,814,0.00426305232451569,486329000,0.00519292543064737,597455.773955774
"4582","February","2011",2011-02-01,"Customer Sold Only","Long Variable",273,0.00263709513827845,961,0.00503291558213708,701460000,0.00749005194545648,729927.159209157
"4585","February","2011",2011-02-01,"Customer Sold Only","Other",83,0.000801754199549859,147,0.000769863257621384,209640000,0.00223849469655504,1426122.44897959
"4581","February","2011",2011-02-01,"Customer Sold Only","Short Note",23,0.000222172850477672,160,0.000837946402853208,108440000,0.00115790099644356,677750
"4583","February","2011",2011-02-01,"Customer Sold Only","Short Variable",2741,0.0264772079634477,8514,0.0445892229618263,42514324440,0.45395959638695,4993460.70472164
"4691","March","2011",2011-03-01,"Total Customer and Interdealer","Bond",130993,0.949561800929316,959215,0.963724265839865,141347674855,0.496439144671984,147357.656891312
"4696","March","2011",2011-03-01,"Total Customer and Interdealer","CP",937,0.0067922668193779,1550,0.00155728654373815,22776112000,0.0799939126825569,14694265.8064516
"4692","March","2011",2011-03-01,"Total Customer and Interdealer","Long Note",1526,0.0110618987901501,5686,0.00571272986302911,5088924812,0.0178732439961318,894992.052761168
"4694","March","2011",2011-03-01,"Total Customer and Interdealer","Long Variable",372,0.00269660966575088,3744,0.0037616005288746,3343010000,0.0117412686606439,892897.97008547
"4697","March","2011",2011-03-01,"Total Customer and Interdealer","Other",153,0.00110908945930077,644,0.000647027441398303,603399799,0.00211925155767931,936956.209627329
"4693","March","2011",2011-03-01,"Total Customer and Interdealer","Short Note",274,0.00198621249574124,1356,0.00136237455052189,3005605730,0.010556242537085,2216523.39970501
"4695","March","2011",2011-03-01,"Total Customer and Interdealer","Short Variable",3696,0.0267921218403636,23126,0.0232347152325732,108558337800,0.381276935893919,4694211.61463288
"4698","March","2011",2011-03-01,"Interdealer Only","Bond",79713,0.981215918462807,311143,0.985734018489067,38754601243,0.890713104447727,124555.59418981
"4703","March","2011",2011-03-01,"Interdealer Only","CP",67,0.000824727039968488,99,0.000313642498241701,405250000,0.00931402914751031,4093434.34343434
"4699","March","2011",2011-03-01,"Interdealer Only","Long Note",550,0.0067701473430249,1350,0.00427694315784138,947040595,0.0217662275279593,701511.551851852
"4701","March","2011",2011-03-01,"Interdealer Only","Long Variable",189,0.00232646881423947,875,0.00277209278748978,287731000,0.00661304113668671,328835.428571429
"4704","March","2011",2011-03-01,"Interdealer Only","Other",64,0.000787798963551989,170,0.000538578027283729,74960000,0.00172283682886458,440941.176470588
"4700","March","2011",2011-03-01,"Interdealer Only","Short Note",75,0.000923201910412487,308,0.000975776661196404,350225240,0.00804937222345168,1137094.93506494
"4702","March","2011",2011-03-01,"Interdealer Only","Short Variable",581,0.0071517374659954,1701,0.00538894837888014,2689826000,0.0618213886878003,1581320.39976484
"4705","March","2011",2011-03-01,"Customer Only Buy and Sell","Bond",130697,0.949598209744685,648072,0.953502777062567,102593073612,0.425320734511157,158305.055012406
"4710","March","2011",2011-03-01,"Customer Only Buy and Sell","CP",937,0.00680791083598529,1451,0.00213484385919741,22370862000,0.0927430198014344,15417547.8980014
"4706","March","2011",2011-03-01,"Customer Only Buy and Sell","Long Note",1520,0.0110437827862301,4336,0.00637951962334939,4141884217,0.0171710348019884,955231.599861624
"4708","March","2011",2011-03-01,"Customer Only Buy and Sell","Long Variable",371,0.00269555487742854,2869,0.0042211351013352,3055279000,0.0126662888893556,1064928.19797839
"4711","March","2011",2011-03-01,"Customer Only Buy and Sell","Other",152,0.00110437827862301,474,0.000697392135947328,528439799,0.00219075611581364,1114851.89662447
"4707","March","2011",2011-03-01,"Customer Only Buy and Sell","Short Note",273,0.00198352151357949,1048,0.00154191341449958,2655380490,0.0110084271837363,2533760.00954198
"4709","March","2011",2011-03-01,"Customer Only Buy and Sell","Short Variable",3684,0.0267666419634683,21425,0.0315224188031044,105868511800,0.438899738696515,4941354.10968495
